District,Commodity,Population_million,Production_Tonnes,Avg_Price
Nagercoil (Kannyiakumari),Drumstick,83.9,1619706.48,4537.5
Nagercoil (Kannyiakumari),Drumstick,83.9,1618854.52,16887.27
Nagercoil (Kannyiakumari),Drumstick,84.8,928319.32,11129.03
Nagercoil (Kannyiakumari),Drumstick,84.8,845499.6,4900.0
Nagercoil (Kannyiakumari),Drumstick,84.8,1058216.64,2534.21
Nagercoil (Kannyiakumari),Drumstick,84.8,989149.32,2510.53
Nagercoil (Kannyiakumari),Drumstick,84.8,814389.4,4236.37
Nagercoil (Kannyiakumari),Drumstick,84.8,770298.72,4237.5
Nagercoil (Kannyiakumari),Drumstick,84.8,683020.88,3444.44
Nagercoil (Kannyiakumari),Drumstick,84.8,733540.48,2180.0
Nagercoil (Kannyiakumari),Drumstick,84.8,1431641.36,4233.96
Nagercoil (Kannyiakumari),Drumstick,84.8,1575282.4,3066.67
Nagercoil (Kannyiakumari),Drumstick,84.8,2093826.72,6580.59
Nagercoil (Kannyiakumari),Drumstick,84.8,1891726.72,14095.0
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,360324.64,52.61
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,910666.92,4260.0
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,857267.0,5322.58
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,880734.0,5080.0
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,888548.6,4722.58
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,788100.04,4414.28
Nagercoil (Kannyiakumari),Elephant Foot Yam,83.9,859828.36,3440.0
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,878676.92,3609.68
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,771634.64,3846.43
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,818458.64,3620.0
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,725575.64,4146.0
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,692904.32,4758.62
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,608512.16,4822.22
Nagercoil (Kannyiakumari),Elephant Foot Yam,84.8,628698.4,4476.92
