District,Commodity,YM,Year,Population_million,Production_Tonnes
Nagapattinam,Cucumber,2024-09,2024,83.9,748005.12
Nagapattinam,Cucumber,2024-10,2024,83.9,801123.36
Nagapattinam,Cucumber,2024-11,2024,83.9,606874.72
Nagapattinam,Cucumber,2024-12,2024,83.9,633298.08
Nagapattinam,Cucumber,2025-01,2025,84.8,624545.28
Nagapattinam,Cucumber,2025-02,2025,84.8,512006.88
Nagapattinam,Cucumber,2025-03,2025,84.8,495151.68
Nagapattinam,Cucumber,2025-04,2025,84.8,424268.0
Nagapattinam,Cucumber,2025-05,2025,84.8,359660.6
Nagapattinam,Cucumber,2025-06,2025,84.8,385537.6
Nagapattinam,Cucumber,2025-07,2025,84.8,581228.64
Nagapattinam,Cucumber,2025-08,2025,84.8,586249.6
Nagapattinam,Cucumber,2025-09,2025,84.8,782541.44
Nagapattinam,Cucumber,2025-10,2025,84.8,806656.24
Nagapattinam,Cucumber,2025-11,2025,84.8,1047464.48
Nagapattinam,Cucumber,2025-12,2025,84.8,943134.72
Nagapattinam,Cumbu,2009-11,2009,70.4,29257.5
Nagapattinam,Custard Apple,2025-02,2025,84.8,160134.38
Nagapattinam,Custard Apple,2025-03,2025,84.8,799949.62
Nagapattinam,Custard Apple,2025-04,2025,84.8,312752.16
Nagapattinam,Drumstick,2024-06,2024,83.9,1092673.92
Nagapattinam,Drumstick,2024-07,2024,83.9,2968065.12
Nagapattinam,Drumstick,2024-08,2024,83.9,2672316.56
Nagapattinam,Drumstick,2024-09,2024,83.9,2698333.2
Nagapattinam,Drumstick,2024-10,2024,83.9,2726999.04
Nagapattinam,Drumstick,2024-11,2024,83.9,2401353.72
Nagapattinam,Drumstick,2024-12,2024,83.9,881459.16
Nagapattinam,Drumstick,2025-01,2025,84.8,1120819.6
Nagapattinam,Drumstick,2025-02,2025,84.8,1580094.88
Nagapattinam,Drumstick,2025-03,2025,84.8,1670616.88
Nagapattinam,Drumstick,2025-04,2025,84.8,2292958.6
Nagapattinam,Drumstick,2025-05,2025,84.8,2218670.52
Nagapattinam,Drumstick,2025-06,2025,84.8,2007012.0
Nagapattinam,Drumstick,2025-07,2025,84.8,2049062.64
Nagapattinam,Drumstick,2025-08,2025,84.8,1958525.84
Nagapattinam,Drumstick,2025-09,2025,84.8,2429593.68
Nagapattinam,Drumstick,2025-10,2025,84.8,2280394.68
Nagapattinam,Drumstick,2025-11,2025,84.8,2088470.88
Nagapattinam,Drumstick,2025-12,2025,84.8,977450.92
Nagapattinam,Elephant Foot Yam,2024-06,2024,83.9,720649.28
Nagapattinam,Elephant Foot Yam,2024-07,2024,83.9,1879054.32
Nagapattinam,Elephant Foot Yam,2024-08,2024,83.9,1687557.32
Nagapattinam,Elephant Foot Yam,2024-09,2024,83.9,1761468.0
Nagapattinam,Elephant Foot Yam,2024-10,2024,83.9,1749163.48
Nagapattinam,Elephant Foot Yam,2024-11,2024,83.9,1604106.08
Nagapattinam,Elephant Foot Yam,2024-12,2024,83.9,1719656.72
Nagapattinam,Elephant Foot Yam,2025-01,2025,84.8,1701801.12
Nagapattinam,Elephant Foot Yam,2025-02,2025,84.8,1543269.28
Nagapattinam,Elephant Foot Yam,2025-03,2025,84.8,1581875.56
Nagapattinam,Elephant Foot Yam,2025-04,2025,84.8,1428029.64
Nagapattinam,Elephant Foot Yam,2025-05,2025,84.8,1385808.64
Nagapattinam,Elephant Foot Yam,2025-06,2025,84.8,1260304.64
Nagapattinam,Elephant Foot Yam,2025-07,2025,84.8,1305147.04
Nagapattinam,Elephant Foot Yam,2025-08,2025,84.8,1234790.72
Nagapattinam,Elephant Foot Yam,2025-09,2025,84.8,1564332.32
Nagapattinam,Elephant Foot Yam,2025-10,2025,84.8,1445302.0
Nagapattinam,Elephant Foot Yam,2025-11,2025,84.8,2029868.16
Nagapattinam,Elephant Foot Yam,2025-12,2025,84.8,1925684.24
Nagapattinam,Garlic,2024-06,2024,83.9,440559.6
Nagapattinam,Garlic,2024-07,2024,83.9,1191286.72
Nagapattinam,Garlic,2024-08,2024,83.9,1117734.0
Nagapattinam,Garlic,2024-09,2024,83.9,1193133.56
Nagapattinam,Garlic,2024-10,2024,83.9,1166646.24
Nagapattinam,Garlic,2024-11,2024,83.9,1010879.72
Nagapattinam,Garlic,2024-12,2024,83.9,601386.76
Nagapattinam,Garlic,2025-01,2025,84.8,579089.8
Nagapattinam,Garlic,2025-02,2025,84.8,499424.52
Nagapattinam,Garlic,2025-03,2025,84.8,453955.72
Nagapattinam,Garlic,2025-04,2025,84.8,410495.92
Nagapattinam,Garlic,2025-05,2025,84.8,419563.44
Nagapattinam,Garlic,2025-06,2025,84.8,400968.8
Nagapattinam,Garlic,2025-07,2025,84.8,402440.4
Nagapattinam,Garlic,2025-08,2025,84.8,377622.48
Nagapattinam,Garlic,2025-09,2025,84.8,500647.72
Nagapattinam,Garlic,2025-10,2025,84.8,585196.68
Nagapattinam,Garlic,2025-11,2025,84.8,837099.92
Nagapattinam,Garlic,2025-12,2025,84.8,754019.36
Nagapattinam,Ginger,2024-06,2024,83.9,115892.4
Nagapattinam,Ginger,2024-07,2024,83.9,315107.5
Nagapattinam,Ginger,2024-08,2024,83.9,293238.45
Nagapattinam,Ginger,2024-09,2024,83.9,288495.87
Nagapattinam,Ginger,2024-10,2024,83.9,293846.46
Nagapattinam,Ginger,2024-11,2024,83.9,271318.46
Nagapattinam,Ginger,2024-12,2024,83.9,279969.57
Nagapattinam,Ginger,2025-01,2025,84.8,293828.88
Nagapattinam,Ginger,2025-02,2025,84.8,262142.91
Nagapattinam,Ginger,2025-03,2025,84.8,264771.66
Nagapattinam,Ginger,2025-04,2025,84.8,264034.98
Nagapattinam,Ginger,2025-05,2025,84.8,258081.78
Nagapattinam,Ginger,2025-06,2025,84.8,230749.98
Nagapattinam,Ginger,2025-07,2025,84.8,235226.61
Nagapattinam,Ginger,2025-08,2025,84.8,221537.52
Nagapattinam,Ginger,2025-09,2025,84.8,263160.24
Nagapattinam,Ginger,2025-10,2025,84.8,248739.15
Nagapattinam,Ginger,2025-11,2025,84.8,314668.74
Nagapattinam,Ginger,2025-12,2025,84.8,278191.65
Nagapattinam,Green Gram,2008-12,2008,69.2,18391.2
Nagapattinam,Green Gram,2009-01,2009,70.4,97923.6
Nagapattinam,Green Gram,2009-02,2009,70.4,36280.5
Nagapattinam,Green Gram,2009-03,2009,70.4,47384.1
Nagapattinam,Green Gram,2009-04,2009,70.4,51306.9
Nagapattinam,Green Gram,2009-05,2009,70.4,18935.4
Nagapattinam,Green Gram,2009-09,2009,70.4,11566.8
Nagapattinam,Green Gram,2009-10,2009,70.4,54275.1
Nagapattinam,Green Gram,2009-11,2009,70.4,21439.5
Nagapattinam,Green Gram,2009-12,2009,70.4,142282.2
Nagapattinam,Green Gram,2010-01,2010,71.3,18084.6
Nagapattinam,Green Gram,2010-07,2010,71.3,7529.4
Nagapattinam,Green Gram,2010-11,2010,71.3,2597.1
Nagapattinam,Green Gram,2011-05,2011,72.1,957.3
Nagapattinam,Green Gram,2012-04,2012,72.9,12146.7
Nagapattinam,Green Gram,2012-05,2012,72.9,55065.9
Nagapattinam,Green Gram,2013-03,2013,73.7,5755.2
Nagapattinam,Green Gram,2013-04,2013,73.7,82759.2
Nagapattinam,Green Gram,2013-05,2013,73.7,83384.1
Nagapattinam,Green Gram,2013-06,2013,73.7,39085.2
Nagapattinam,Green Gram,2014-01,2014,74.5,1427.4
Nagapattinam,Green Gram,2014-04,2014,74.5,63628.5
Nagapattinam,Green Gram,2014-05,2014,74.5,10098.0
Nagapattinam,Green Gram,2016-04,2016,76.8,798.9
Nagapattinam,Green Gram,2020-04,2020,80.3,5231.55
Nagapattinam,Green Gram,2020-05,2020,80.3,2620.98
Nagapattinam,Green Gram,2021-05,2021,81.1,13123.44
Nagapattinam,Green Gram,2021-06,2021,81.1,57790.77
Nagapattinam,Green Gram,2023-04,2023,82.9,1606.14
Nagapattinam,Green Gram,2024-05,2024,83.9,16313.4
Nagapattinam,Green Gram,2024-06,2024,83.9,2586.6
Nagapattinam,Green Peas,2024-06,2024,83.9,20167.11
Nagapattinam,Green Peas,2024-07,2024,83.9,62390.34
Nagapattinam,Green Peas,2024-08,2024,83.9,56413.92
Nagapattinam,Green Peas,2024-09,2024,83.9,57831.3
Nagapattinam,Green Peas,2024-10,2024,83.9,54712.62
Nagapattinam,Green Peas,2024-11,2024,83.9,57868.41
Nagapattinam,Green Peas,2024-12,2024,83.9,54380.16
Nagapattinam,Green Peas,2025-01,2025,84.8,57113.28
Nagapattinam,Green Peas,2025-02,2025,84.8,47028.06
Nagapattinam,Green Peas,2025-03,2025,84.8,45597.54
Nagapattinam,Green Peas,2025-04,2025,84.8,27180.3
Nagapattinam,Ground Nut,2008-12,2008,69.2,13648.2
Nagapattinam,Ground Nut,2009-01,2009,70.4,16649.46
Nagapattinam,Ground Nut,2009-02,2009,70.4,136281.92
Nagapattinam,Ground Nut,2009-03,2009,70.4,129676.86
Nagapattinam,Ground Nut,2009-04,2009,70.4,69432.42
Nagapattinam,Ground Nut,2009-05,2009,70.4,19145.14
Nagapattinam,Ground Nut,2009-09,2009,70.4,11892.96
Nagapattinam,Ground Nut,2009-10,2009,70.4,65690.3
Nagapattinam,Ground Nut,2009-11,2009,70.4,36721.16
Nagapattinam,Ground Nut,2009-12,2009,70.4,174725.5
Nagapattinam,Ground Nut,2010-01,2010,71.3,23415.6
Nagapattinam,Ground Nut,2010-08,2010,71.3,16224.24
Nagapattinam,Ground Nut,2010-09,2010,71.3,4789.32
Nagapattinam,Ground Nut,2011-05,2011,72.1,1140.38
Nagapattinam,Ground Nut,2012-04,2012,72.9,13691.78
Nagapattinam,Ground Nut,2012-05,2012,72.9,53472.4
Nagapattinam,Ground Nut,2012-06,2012,72.9,22830.36
Nagapattinam,Ground Nut,2013-03,2013,73.7,811.26
Nagapattinam,Ground Nut,2013-04,2013,73.7,10092.4
Nagapattinam,Ground Nut,2013-09,2013,73.7,1384.36
Nagapattinam,Ground Nut,2020-12,2020,80.3,12074.57
Nagapattinam,Ground Nut,2021-01,2021,81.1,5683.0
Nagapattinam,Ground Nut,2021-05,2021,81.1,14466.6
Nagapattinam,Ground Nut,2021-06,2021,81.1,41995.02
Nagapattinam,Ground Nut,2021-07,2021,81.1,48775.02
Nagapattinam,Ground Nut,2021-08,2021,81.1,36268.2
Nagapattinam,Ground Nut,2021-09,2021,81.1,23769.29
Nagapattinam,Ground Nut,2021-10,2021,81.1,39492.49
Nagapattinam,Ground Nut,2021-11,2021,81.1,17619.68
Nagapattinam,Ground Nut,2021-12,2021,81.1,5723.72
Nagapattinam,Ground Nut,2022-01,2022,82.0,8301.3
Nagapattinam,Ground Nut,2022-07,2022,82.0,10088.7
Nagapattinam,Ground Nut,2022-08,2022,82.0,43382.22
Nagapattinam,Ground Nut,2022-09,2022,82.0,43566.85
Nagapattinam,Ground Nut,2022-10,2022,82.0,12439.92
Nagapattinam,Ground Nut,2023-03,2023,82.9,31545.12
Nagapattinam,Ground Nut,2023-04,2023,82.9,23990.56
Nagapattinam,Ground Nut,2023-05,2023,82.9,2931.96
Nagapattinam,Ground Nut,2024-07,2024,83.9,73177.39
Nagapattinam,Ground Nut,2024-08,2024,83.9,92839.57
Nagapattinam,Ground Nut,2024-09,2024,83.9,91179.12
Nagapattinam,Ground Nut,2024-10,2024,83.9,94634.56
Nagapattinam,Ground Nut,2024-11,2024,83.9,92083.88
Nagapattinam,Ground Nut,2024-12,2024,83.9,87381.26
Nagapattinam,Ground Nut,2025-01,2025,84.8,91509.12
Nagapattinam,Ground Nut,2025-02,2025,84.8,76570.12
Nagapattinam,Ground Nut,2025-03,2025,84.8,72232.96
Nagapattinam,Ground Nut,2025-04,2025,84.8,66966.11
Nagapattinam,Ground Nut,2025-05,2025,84.8,69097.34
Nagapattinam,Ground Nut,2025-06,2025,84.8,57348.15
Nagapattinam,Ground Nut,2025-07,2025,84.8,66634.24
Nagapattinam,Ground Nut,2025-08,2025,84.8,71737.18
Nagapattinam,Ground Nut,2025-09,2025,84.8,92113.56
Nagapattinam,Ground Nut,2025-10,2025,84.8,94444.06
Nagapattinam,Ground Nut,2025-11,2025,84.8,135780.48
Nagapattinam,Ground Nut,2025-12,2025,84.8,111209.56
Nagapattinam,Guava,2024-06,2024,83.9,239791.72
Nagapattinam,Guava,2024-07,2024,83.9,967750.26
Nagapattinam,Guava,2024-08,2024,83.9,3764903.38
Nagapattinam,Guava,2024-09,2024,83.9,3711438.04
Nagapattinam,Guava,2024-10,2024,83.9,3760175.04
Nagapattinam,Guava,2024-11,2024,83.9,3384541.4
Nagapattinam,Guava,2024-12,2024,83.9,3736143.76
Nagapattinam,Guava,2025-01,2025,84.8,3590003.24
Nagapattinam,Guava,2025-02,2025,84.8,3515659.62
Nagapattinam,Guava,2025-03,2025,84.8,4376072.78
Nagapattinam,Guava,2025-04,2025,84.8,4215270.06
Nagapattinam,Guava,2025-05,2025,84.8,3353666.08
Nagapattinam,Guava,2025-06,2025,84.8,5346136.96
Nagapattinam,Guava,2025-07,2025,84.8,5369524.48
Nagapattinam,Guava,2025-08,2025,84.8,4947613.7
Nagapattinam,Guava,2025-09,2025,84.8,6509448.78
Nagapattinam,Guava,2025-10,2025,84.8,5805314.86
Nagapattinam,Guava,2025-11,2025,84.8,7454732.24
Nagapattinam,Guava,2025-12,2025,84.8,14210552.36
Nagapattinam,Indian Gooseberry,2024-06,2024,83.9,2097082.0
Nagapattinam,Indian Gooseberry,2024-07,2024,83.9,5221397.68
Nagapattinam,Indian Gooseberry,2024-08,2024,83.9,4731697.98
Nagapattinam,Indian Gooseberry,2024-09,2024,83.9,4883033.7
Nagapattinam,Indian Gooseberry,2024-10,2024,83.9,4882913.84
Nagapattinam,Indian Gooseberry,2024-11,2024,83.9,4515583.0
Nagapattinam,Indian Gooseberry,2024-12,2024,83.9,4798499.64
Nagapattinam,Indian Gooseberry,2025-01,2025,84.8,3860789.68
Nagapattinam,Indian Gooseberry,2025-02,2025,84.8,4652120.56
Nagapattinam,Indian Gooseberry,2025-03,2025,84.8,4800836.52
Nagapattinam,Indian Gooseberry,2025-04,2025,84.8,4725422.48
Nagapattinam,Indian Gooseberry,2025-05,2025,84.8,4697949.06
Nagapattinam,Indian Gooseberry,2025-06,2025,84.8,4357890.92
Nagapattinam,Indian Gooseberry,2025-07,2025,84.8,4069843.44
Nagapattinam,Indian Gooseberry,2025-08,2025,84.8,3893281.74
Nagapattinam,Indian Gooseberry,2025-09,2025,84.8,3807197.44
Nagapattinam,Indian Gooseberry,2025-10,2025,84.8,4221318.66
Nagapattinam,Indian Gooseberry,2025-11,2025,84.8,5429440.18
Nagapattinam,Indian Gooseberry,2025-12,2025,84.8,5374551.84
Nagapattinam,Ivy Gourd,2024-06,2024,83.9,251947.88
Nagapattinam,Ivy Gourd,2024-07,2024,83.9,743078.16
Nagapattinam,Ivy Gourd,2024-08,2024,83.9,705352.6
Nagapattinam,Ivy Gourd,2024-09,2024,83.9,695729.52
Nagapattinam,Ivy Gourd,2024-10,2024,83.9,706467.48
Nagapattinam,Ivy Gourd,2024-11,2024,83.9,635901.24
Nagapattinam,Ivy Gourd,2024-12,2024,83.9,627510.8
Nagapattinam,Ivy Gourd,2025-01,2025,84.8,442250.36
Nagapattinam,Ivy Gourd,2025-02,2025,84.8,376210.88
Nagapattinam,Ivy Gourd,2025-03,2025,84.8,201072.32
Nagapattinam,Ivy Gourd,2025-04,2025,84.8,146951.04
Nagapattinam,Ivy Gourd,2025-05,2025,84.8,258892.8
Nagapattinam,Ivy Gourd,2025-06,2025,84.8,390197.44
Nagapattinam,Ivy Gourd,2025-07,2025,84.8,540688.64
Nagapattinam,Ivy Gourd,2025-08,2025,84.8,505805.12
Nagapattinam,Ivy Gourd,2025-09,2025,84.8,597509.12
Nagapattinam,Ivy Gourd,2025-10,2025,84.8,590450.12
Nagapattinam,Ivy Gourd,2025-11,2025,84.8,808719.84
Nagapattinam,Ivy Gourd,2025-12,2025,84.8,831969.68
Nagapattinam,Jamun,2025-10,2025,84.8,240406.36
Nagapattinam,Jamun,2025-12,2025,84.8,238425.16
Nagapattinam,Ladies Finger,2024-06,2024,83.9,344675.76
Nagapattinam,Ladies Finger,2024-07,2024,83.9,1142528.4
Nagapattinam,Ladies Finger,2024-08,2024,83.9,934182.96
Nagapattinam,Ladies Finger,2024-09,2024,83.9,1122007.68
Nagapattinam,Ladies Finger,2024-10,2024,83.9,1201685.04
Nagapattinam,Ladies Finger,2024-11,2024,83.9,924448.32
Nagapattinam,Ladies Finger,2024-12,2024,83.9,949947.12
Nagapattinam,Ladies Finger,2025-01,2025,84.8,936817.92
Nagapattinam,Ladies Finger,2025-02,2025,84.8,768010.32
Nagapattinam,Ladies Finger,2025-03,2025,84.8,742727.52
Nagapattinam,Ladies Finger,2025-04,2025,84.8,636402.0
Nagapattinam,Ladies Finger,2025-05,2025,84.8,542321.24
Nagapattinam,Ladies Finger,2025-06,2025,84.8,578306.4
Nagapattinam,Ladies Finger,2025-07,2025,84.8,860575.0
Nagapattinam,Ladies Finger,2025-08,2025,84.8,879374.4
Nagapattinam,Ladies Finger,2025-09,2025,84.8,1132978.32
Nagapattinam,Ladies Finger,2025-10,2025,84.8,1209984.36
Nagapattinam,Ladies Finger,2025-11,2025,84.8,1571196.72
Nagapattinam,Ladies Finger,2025-12,2025,84.8,1414702.08
Nagapattinam,Lemon,2024-06,2024,83.9,4675938.54
Nagapattinam,Lemon,2024-07,2024,83.9,11718905.28
Nagapattinam,Lemon,2024-08,2024,83.9,10931297.28
Nagapattinam,Lemon,2024-09,2024,83.9,11134314.12
Nagapattinam,Lemon,2024-10,2024,83.9,11280525.12
Nagapattinam,Lemon,2024-11,2024,83.9,10530851.9
Nagapattinam,Lemon,2024-12,2024,83.9,11208431.28
Nagapattinam,Lemon,2025-01,2025,84.8,11136215.76
Nagapattinam,Lemon,2025-02,2025,84.8,10187090.04
Nagapattinam,Lemon,2025-03,2025,84.8,10513105.24
Nagapattinam,Lemon,2025-04,2025,84.8,10273588.8
Nagapattinam,Lemon,2025-05,2025,84.8,10060998.24
Nagapattinam,Lemon,2025-06,2025,84.8,9290085.6
Nagapattinam,Lemon,2025-07,2025,84.8,8858932.62
Nagapattinam,Lemon,2025-08,2025,84.8,8388198.0
Nagapattinam,Lemon,2025-09,2025,84.8,9931014.36
Nagapattinam,Lemon,2025-10,2025,84.8,8879463.06
Nagapattinam,Lemon,2025-11,2025,84.8,8499751.88
Nagapattinam,Lemon,2025-12,2025,84.8,7105276.18
Nagapattinam,Lime,2024-06,2024,83.9,3117292.36
Nagapattinam,Lime,2024-07,2024,83.9,7812603.52
Nagapattinam,Lime,2024-08,2024,83.9,7408669.14
Nagapattinam,Lime,2024-09,2024,83.9,7422876.08
Nagapattinam,Lime,2024-10,2024,83.9,7520350.08
Nagapattinam,Lime,2024-11,2024,83.9,7146310.5
Nagapattinam,Lime,2024-12,2024,83.9,7472287.52
Nagapattinam,Lime,2025-01,2025,84.8,7546212.52
Nagapattinam,Lime,2025-02,2025,84.8,6791393.36
Nagapattinam,Lime,2025-03,2025,84.8,7085715.36
Nagapattinam,Lime,2025-04,2025,84.8,6965304.14
Nagapattinam,Lime,2025-05,2025,84.8,6707332.16
Nagapattinam,Lime,2025-06,2025,84.8,6121452.92
Nagapattinam,Lime,2025-07,2025,84.8,5905955.08
Nagapattinam,Lime,2025-08,2025,84.8,5808468.08
Nagapattinam,Lime,2025-09,2025,84.8,6620676.24
Nagapattinam,Lime,2025-10,2025,84.8,5919642.04
Nagapattinam,Lime,2025-11,2025,84.8,7920038.56
Nagapattinam,Lime,2025-12,2025,84.8,7221114.48
Nagapattinam,Maize,2025-02,2025,84.8,6581.54
Nagapattinam,Mango,2024-06,2024,83.9,10455599.44
Nagapattinam,Mango,2024-07,2024,83.9,26141692.64
Nagapattinam,Mango,2024-08,2024,83.9,24913255.62
Nagapattinam,Mango,2024-09,2024,83.9,24217178.56
Nagapattinam,Mango,2024-10,2024,83.9,24237581.28
Nagapattinam,Mango,2024-11,2024,83.9,22636634.64
Nagapattinam,Mango,2024-12,2024,83.9,23948005.76
Nagapattinam,Mango,2025-01,2025,84.8,24184074.32
Nagapattinam,Mango,2025-02,2025,84.8,22438921.76
Nagapattinam,Mango,2025-03,2025,84.8,23887086.72
Nagapattinam,Mango,2025-04,2025,84.8,24019425.46
Nagapattinam,Mango,2025-05,2025,84.8,23820874.08
Nagapattinam,Mango,2025-06,2025,84.8,22141286.24
Nagapattinam,Mango,2025-07,2025,84.8,19715201.54
Nagapattinam,Mango,2025-08,2025,84.8,16041363.9
Nagapattinam,Mango,2025-09,2025,84.8,17717860.08
Nagapattinam,Mango,2025-10,2025,84.8,15638280.06
Nagapattinam,Mango,2025-11,2025,84.8,20567594.76
Nagapattinam,Mango,2025-12,2025,84.8,18371366.04
Nagapattinam,Mint,2024-06,2024,83.9,344675.76
Nagapattinam,Mint,2024-07,2024,83.9,1142528.4
Nagapattinam,Mint,2024-08,2024,83.9,934182.96
Nagapattinam,Mint,2024-09,2024,83.9,1122007.68
Nagapattinam,Mint,2024-10,2024,83.9,1201685.04
Nagapattinam,Mint,2024-11,2024,83.9,905600.0
Nagapattinam,Mint,2024-12,2024,83.9,949947.12
Nagapattinam,Mint,2025-01,2025,84.8,936817.92
Nagapattinam,Mint,2025-02,2025,84.8,768010.32
Nagapattinam,Mint,2025-03,2025,84.8,742727.52
Nagapattinam,Mint,2025-04,2025,84.8,628835.36
Nagapattinam,Mint,2025-05,2025,84.8,547981.92
Nagapattinam,Mint,2025-06,2025,84.8,578306.4
Nagapattinam,Mint,2025-07,2025,84.8,871842.96
Nagapattinam,Mint,2025-08,2025,84.8,879374.4
Nagapattinam,Mint,2025-09,2025,84.8,1173812.16
Nagapattinam,Mint,2025-10,2025,84.8,1209984.36
Nagapattinam,Mint,2025-11,2025,84.8,1555157.0
Nagapattinam,Mint,2025-12,2025,84.8,1414702.08
Nagapattinam,Mushrooms,2025-06,2025,84.8,11299.92
Nagapattinam,Mushrooms,2025-07,2025,84.8,22464.48
Nagapattinam,Mushrooms,2025-08,2025,84.8,16875.84
Nagapattinam,Mushrooms,2025-09,2025,84.8,141058.8
Nagapattinam,Mushrooms,2025-10,2025,84.8,279869.56
Nagapattinam,Mushrooms,2025-11,2025,84.8,425338.96
Nagapattinam,Mushrooms,2025-12,2025,84.8,309313.28
Nagapattinam,Musk Melon,2025-04,2025,84.8,32347.52
Nagapattinam,Onion,2024-06,2024,83.9,944277.36
Nagapattinam,Onion,2024-07,2024,83.9,3012120.0
Nagapattinam,Onion,2024-08,2024,83.9,2961747.68
Nagapattinam,Onion,2024-09,2024,83.9,2892288.48
Nagapattinam,Onion,2024-10,2024,83.9,3024228.96
Nagapattinam,Onion,2024-11,2024,83.9,3007699.2
Nagapattinam,Onion,2024-12,2024,83.9,2747282.64
Nagapattinam,Onion,2025-01,2025,84.8,2920826.96
Nagapattinam,Onion,2025-02,2025,84.8,2360553.4
Nagapattinam,Onion,2025-03,2025,84.8,2168900.64
Nagapattinam,Onion,2025-04,2025,84.8,1997885.28
Nagapattinam,Onion,2025-05,2025,84.8,2038210.88
Nagapattinam,Onion,2025-06,2025,84.8,1686790.56
Nagapattinam,Onion,2025-07,2025,84.8,2059960.72
Nagapattinam,Onion,2025-08,2025,84.8,2208870.48
Nagapattinam,Onion,2025-09,2025,84.8,2998628.16
Nagapattinam,Onion,2025-10,2025,84.8,3095505.36
Nagapattinam,Onion,2025-11,2025,84.8,4494600.6
Nagapattinam,Onion,2025-12,2025,84.8,3637464.48
Nagapattinam,Paddy,2008-12,2008,69.2,305690.0
Nagapattinam,Paddy,2009-01,2009,70.4,1363227.5
Nagapattinam,Paddy,2009-02,2009,70.4,2207482.5
Nagapattinam,Paddy,2009-03,2009,70.4,1704432.5
Nagapattinam,Paddy,2009-04,2009,70.4,1282305.0
Nagapattinam,Paddy,2009-05,2009,70.4,355295.0
Nagapattinam,Paddy,2009-06,2009,70.4,5526.25
Nagapattinam,Paddy,2009-09,2009,70.4,210145.0
Nagapattinam,Paddy,2009-10,2009,70.4,1524256.25
Nagapattinam,Paddy,2009-11,2009,70.4,2478425.0
Nagapattinam,Paddy,2009-12,2009,70.4,4346235.0
Nagapattinam,Paddy,2010-01,2010,71.3,1478050.0
Nagapattinam,Paddy,2010-02,2010,71.3,1705028.75
Nagapattinam,Paddy,2010-03,2010,71.3,1504707.5
Nagapattinam,Paddy,2010-04,2010,71.3,852337.5
Nagapattinam,Paddy,2010-05,2010,71.3,129935.0
Nagapattinam,Paddy,2010-06,2010,71.3,11217.5
Nagapattinam,Paddy,2010-07,2010,71.3,388725.0
Nagapattinam,Paddy,2010-08,2010,71.3,2401785.0
Nagapattinam,Paddy,2010-09,2010,71.3,2783792.5
Nagapattinam,Paddy,2010-10,2010,71.3,2801118.75
Nagapattinam,Paddy,2010-11,2010,71.3,5091967.5
Nagapattinam,Paddy,2010-12,2010,71.3,4507890.0
Nagapattinam,Paddy,2011-01,2011,72.1,4070888.75
Nagapattinam,Paddy,2011-02,2011,72.1,2533756.25
Nagapattinam,Paddy,2011-03,2011,72.1,2643681.25
Nagapattinam,Paddy,2011-04,2011,72.1,1599727.5
Nagapattinam,Paddy,2011-05,2011,72.1,1372211.25
Nagapattinam,Paddy,2011-06,2011,72.1,1098037.5
Nagapattinam,Paddy,2011-07,2011,72.1,1051610.0
Nagapattinam,Paddy,2011-08,2011,72.1,1100992.5
Nagapattinam,Paddy,2011-09,2011,72.1,1270237.5
Nagapattinam,Paddy,2011-10,2011,72.1,1677397.5
Nagapattinam,Paddy,2011-11,2011,72.1,2204385.0
Nagapattinam,Paddy,2011-12,2011,72.1,2069280.0
Nagapattinam,Paddy,2012-01,2012,72.9,1927252.5
Nagapattinam,Paddy,2012-02,2012,72.9,1540192.5
Nagapattinam,Paddy,2012-03,2012,72.9,1633237.5
Nagapattinam,Paddy,2012-04,2012,72.9,1253215.0
Nagapattinam,Paddy,2012-05,2012,72.9,861315.0
Nagapattinam,Paddy,2012-06,2012,72.9,448191.25
Nagapattinam,Paddy,2012-07,2012,72.9,618433.75
Nagapattinam,Paddy,2012-08,2012,72.9,806390.0
Nagapattinam,Paddy,2012-09,2012,72.9,1084737.5
Nagapattinam,Paddy,2012-10,2012,72.9,1193198.75
Nagapattinam,Paddy,2012-11,2012,72.9,1613452.5
Nagapattinam,Paddy,2012-12,2012,72.9,1465522.5
Nagapattinam,Paddy,2013-01,2013,73.7,1612665.0
Nagapattinam,Paddy,2013-02,2013,73.7,1290690.0
Nagapattinam,Paddy,2013-03,2013,73.7,1397875.0
Nagapattinam,Paddy,2013-04,2013,73.7,23072.5
Nagapattinam,Paddy,2013-06,2013,73.7,183647.5
Nagapattinam,Paddy,2013-07,2013,73.7,416845.0
Nagapattinam,Paddy,2013-08,2013,73.7,424722.5
Nagapattinam,Paddy,2013-09,2013,73.7,541011.25
Nagapattinam,Paddy,2013-10,2013,73.7,1289577.5
Nagapattinam,Paddy,2013-11,2013,73.7,1351688.75
Nagapattinam,Paddy,2013-12,2013,73.7,1161786.25
Nagapattinam,Paddy,2014-01,2014,74.5,1381395.0
Nagapattinam,Paddy,2014-02,2014,74.5,1127152.5
Nagapattinam,Paddy,2014-03,2014,74.5,389747.5
